
TRAIN SET (14663 reactions):
  Ea MAE (neural):      14.67 kcal/mol   |  R²:  0.4782   r:  0.6985
  Ea MAE (physics):     15.59 kcal/mol   |  R²:  0.4220   (baseline)
rxn001473       train       70.84      54.68      16.16     0.1828
rxn001474       train       51.91      50.49       1.43     0.2017
rxn001475       train       49.81      48.38       1.43     0.0933
rxn001476       train       59.72      57.34       2.39     0.2834
rxn001477       train       49.99      49.49       0.50     0.2431
rxn001478       train        2.50      26.69      24.19     0.2109
rxn001479       train       32.39      54.33      21.95     0.2925
rxn001480       train       34.71      36.74       2.03     0.3855
rxn001481       train       49.64      50.97       1.33     0.2808
rxn001482       train       51.87      59.64       7.77     0.5573
rxn001483       train       74.92      51.73      23.19     0.2807
rxn001484       train       56.68      56.00       0.68     0.3372
rxn001485       val         23.18      32.00       8.83     0.2482
rxn001486       train        3.45      24.20      20.76     0.1737
rxn001487       train       32.67      39.59       6.92     0.1372
rxn001488       train       11.22      25.21      13.99     0.2177
rxn001489       train       15.94      38.34      22.40     0.1925
rxn001490       train       14.96      22.42       7.46     0.1594
rxn001491       train       66.52      44.28      22.24     0.2101
rxn001492       train       30.38      22.88       7.50     0.1585
rxn001493       train       31.11      43.61      12.50     0.1920
rxn001494       train       27.05      48.04      20.99     0.3314
rxn001495       train       37.67      40.17       2.50     0.1024
rxn001496       train       56.94      33.88      23.06     0.1660
rxn001497       val         44.12      42.51       1.61     0.4981
rxn001498       train       55.89      36.64      19.25     0.2863
rxn001499       train        9.76      14.90       5.15     0.3996
rxn001500       train       38.77      44.44       5.67     0.3419
rxn001501       train       57.32      50.20       7.12     0.2837
rxn001502       val          3.39      -0.88       4.27     0.1761
rxn001503       train       73.82      44.60      29.21     0.0952
rxn001504       train       80.74      47.40      33.34     0.1254
rxn001505       train       48.09      58.77      10.67     0.1521
rxn001506       train       34.21      19.43      14.78     0.2528
rxn001507       train        7.98      20.41      12.43     0.0934
rxn001508       train       66.97      66.03       0.94     0.1514
rxn001509       train       67.24      53.70      13.54     0.2640
rxn001510       train       78.22      57.71      20.50     0.0998
rxn001511       train       85.39      61.67      23.72     0.0772
rxn001512       train       75.18      43.52      31.66     0.1863
rxn001513       train       21.86      44.41      22.55     0.1938
rxn001514       train        2.75      35.52      32.76     0.2607
rxn001515       train       15.37      30.45      15.09     0.0933
rxn001516       train       56.00      55.77       0.23     0.0614
rxn001517       train       41.73      47.60       5.87     0.1456
rxn001518       train       38.61      61.71      23.10     0.2997
rxn001519       train       10.62      43.87      33.25     0.1545
rxn001520       train       72.45      62.20      10.25     0.2634
rxn001521       train       41.45      35.03       6.43     0.3018
rxn001522       train        2.16      27.15      25.00     0.1247
rxn001523       train       55.86      60.15       4.29     0.1943
rxn001524       val         11.13      30.20      19.06     0.2008
rxn001525       val         15.58      28.78      13.20     0.1092
rxn001526       train       38.00      40.36       2.36     0.2371
rxn001527       train       62.12      39.48      22.64     0.1955
rxn001528       train       80.36      60.79      19.57     0.3849
rxn001529       train       48.11      61.08      12.97     0.3052
rxn001530       train       21.26      30.45       9.20     0.3662
rxn001531       train       89.25      56.18      33.07     0.4738
rxn001532       train        8.65      32.46      23.81     0.1405
rxn001533       train       75.71      54.90      20.81     0.3542
rxn001534       train       42.26      57.27      15.02     0.6056
rxn001535       train       31.26      30.24       1.02     0.1374
rxn001536       train       70.84      58.12      12.72     0.4190
rxn001537       val         33.08      46.21      13.13     0.6216
rxn001538       train       52.89      54.74       1.85     0.2776
rxn001539       train       61.79      58.27       3.53     0.1450
rxn001540       train       64.83      59.52       5.31     0.1787
rxn001541       val         30.32      41.44      11.12     0.1586
rxn001542       train       40.87      60.39      19.52     0.4210
rxn001543       train       26.66      25.94       0.72     0.1384
rxn001544       train       49.97      52.83       2.86     0.1504
rxn001545       train       68.30      71.40       3.10     0.4433
rxn001546       train       57.41      57.95       0.54     0.0778
rxn001547       train       64.65      57.81       6.84     0.1611
rxn001548       train       58.48      52.44       6.04     0.3371
rxn001549       train        2.10      15.00      12.90     0.1805
rxn001550       train       17.73      16.51       1.22     0.1244
rxn001551       train       41.18      43.98       2.80     0.1132
rxn001552       train       16.90      27.86      10.96     0.2086
rxn001553       train        5.86      21.56      15.70     0.1334
rxn001554       train       21.42      19.54       1.88     0.0411
rxn001555       train        8.00      20.51      12.51     0.0996
rxn001556       train       46.95      29.34      17.61     0.1364
rxn001557       train       37.35      44.17       6.81     0.1771
rxn001558       train        6.22      18.41      12.19     0.0933
rxn001559       train        4.22      28.84      24.62     0.0697
rxn001560       train       27.70      22.78       4.92     0.0814
rxn001561       train       47.31      41.50       5.80     0.0834
rxn001562       train       87.71      42.09      45.62     0.2742
rxn001563       train       70.39      47.69      22.69     0.1183
rxn001564       val         32.56      42.07       9.51     0.1290
rxn001565       train        6.50      33.07      26.57     0.0874
rxn001566       train        0.82      23.46      22.64     0.1983
rxn001567       train       26.75      36.15       9.39     0.1543
rxn001568       train       81.69      56.22      25.47     0.2033
rxn001569       train      121.84      71.05      50.80     0.0908
rxn001570       train       29.44      41.17      11.73     0.4284
rxn001571       train        3.26      11.51       8.26     0.0836
rxn001572       train       16.07      24.15       8.09     0.2642
rxn001573       train        3.19      28.76      25.57     0.1497
rxn001574       train       77.42      40.88      36.54     0.1795
rxn001575       train       13.64      22.48       8.84     0.3602
rxn001576       train       29.91      44.93      15.02     0.4131
rxn001577       train       43.58      51.56       7.98     0.3345
rxn001578       val         49.46      56.62       7.16     0.2559
rxn001579       train       23.45      27.66       4.21     0.2849
rxn001580       train       29.90       7.24      22.67     0.1857
rxn001581       train       34.51      44.98      10.48     0.3157
rxn001582       train       28.95       8.47      20.48     0.1609
rxn001588       train       32.90      43.25      10.35     0.2992
rxn001589       train       12.12      26.97      14.85     0.0952
rxn001590       train       11.22      21.05       9.83     0.0840
rxn001591       train       14.11      32.07      17.96     0.1016
rxn001592       train        7.95      22.81      14.85     0.1070
rxn001593       train       33.02      50.48      17.46     0.0956
rxn001594       train       30.36      29.47       0.89     0.2532
rxn001595       train       30.76      54.57      23.81     0.1642
rxn001596       train        0.08      10.68      10.60     0.0919
rxn001597       train       34.49      50.18      15.69     0.1038
rxn001598       val         41.27      25.82      15.44     0.1072
rxn001599       val         10.36      17.35       7.00     0.0766
rxn001600       train       57.02      28.40      28.63     0.1135
rxn001601       val         35.74      50.09      14.34     0.1386
rxn001602       train       12.98      31.30      18.32     0.1162
rxn001603       train        7.85      10.28       2.43     0.0656
rxn001604       train       43.03      37.24       5.79     0.0643
rxn001605       train       31.28      34.79       3.52     0.1669
rxn001606       train       59.33      38.73      20.60     0.2519
rxn001607       train       72.04      47.48      24.56     0.1437
rxn001608       train        2.03      30.23      28.20     0.1168
rxn001609       train       76.71      37.81      38.90     0.2220
rxn001610       train       54.51      29.66      24.85     0.1134
rxn001611       train       75.26      42.28      32.98     0.2530
rxn001612       val         56.86      17.17      39.70     0.3061
rxn001613       train       57.78      66.28       8.51     0.1517
rxn001614       train       68.41      61.70       6.71     0.3273
rxn001615       train       47.80      47.58       0.23     0.3472
rxn001616       train       19.17      30.00      10.83     0.4320
rxn001617       train       75.14      46.11      29.03     0.2830
rxn001618       train       48.77      56.58       7.81     0.1196
rxn001619       train       38.08      47.82       9.74     0.3664
rxn001620       train       24.47      18.10       6.38     0.1811
rxn001621       train       78.47      49.97      28.50     0.2785
rxn001622       train       31.67      21.51      10.15     0.2784
rxn001623       train       54.31      55.87       1.56     0.1838
rxn001624       train       42.51      51.44       8.93     0.0789
rxn001625       train       69.15      52.84      16.31     0.1545
rxn001626       train       21.61      19.43       2.18     0.2608
rxn001627       val         50.95      34.22      16.74     0.2403
rxn001628       train       46.60      50.96       4.36     0.2017
rxn001629       train       37.94      44.05       6.10     0.2346
rxn001630       train       64.51      51.45      13.06     0.4976
rxn001631       train       48.74      47.29       1.44     0.2205
rxn001632       val         77.85      62.71      15.14     0.3623
rxn001633       train       16.75      54.01      37.25     0.2492
rxn001634       train       76.03      42.52      33.51     0.1665
rxn001635       train        9.39      20.57      11.18     0.1527
rxn001636       train       28.59      53.93      25.34     0.3073
rxn001637       train       27.20      29.15       1.95     0.2729
rxn001638       val         40.45      54.11      13.66     0.4067
rxn001639       train       51.18      38.63      12.54     0.2180
rxn001640       train       27.87      45.57      17.70     0.2047
rxn001641       train       38.00      41.98       3.98     0.3872
rxn001642       train       43.30      25.73      17.57     0.2886
rxn001643       train       49.04      26.02      23.02     0.1828
rxn001644       train        6.26      20.24      13.98     0.1955
rxn001645       train        9.16      27.22      18.06     0.0762
rxn001646       val          5.86      22.41      16.54     0.1407
rxn001647       train      124.66      61.71      62.95     0.1630
rxn001648       train       46.21      46.69       0.49     0.2006
rxn001649       train       12.47      15.05       2.59     0.0558
rxn001650       train       58.14      52.42       5.72     0.1992
rxn001651       train       11.81      21.25       9.44     0.0887
rxn001652       train       51.72      34.49      17.23     0.1476
rxn001653       train       55.41      31.07      24.34     0.2880
rxn001654       val         58.36      28.02      30.34     0.2493
rxn001655       train       64.32      59.02       5.30     0.2523
rxn001656       train       65.38      50.04      15.33     0.2310
rxn001657       train       66.93      55.25      11.68     0.1830
rxn001658       train       73.78      58.40      15.38     0.1645
rxn001659       train       89.14      58.91      30.23     0.1598
rxn001660       train       66.24      47.26      18.98     0.1707
rxn001661       val          1.77      -3.09       4.86     0.1149
rxn001662       train       72.00      60.04      11.96     0.3448
rxn001663       train        1.09      31.12      30.03     0.2964
rxn001664       val         65.14      58.68       6.46     0.5509
rxn001665       train       37.81      40.80       2.99     0.0906
rxn001666       train       22.96      36.57      13.61     0.1912
rxn001667       train       35.12      28.59       6.53     0.1665
rxn001668       val         19.01      24.91       5.89     0.1752
rxn001669       train       74.87      50.21      24.66     0.2973
rxn001670       train       73.69      44.83      28.86     0.3943
rxn001671       train       29.88      18.35      11.54     0.1737
rxn001672       train       79.25      62.89      16.36     0.2817
rxn001673       train       91.92      50.29      41.63     0.4320
rxn001674       val         91.38      54.65      36.73     0.2614
rxn001675       train       51.41      37.42      13.99     0.0837
rxn001676       train        5.70      15.83      10.13     0.1860
rxn001677       train       17.53      40.67      23.15     0.3036
rxn001678       train       46.19      39.30       6.89     0.2998
rxn001679       train       83.47      53.84      29.63     0.3087
rxn001680       val         55.84      35.85      19.98     0.1271
rxn001681       train       31.12      18.85      12.27     0.1781
rxn001682       train       33.77      57.02      23.26     0.0763
rxn001683       train       48.67      32.54      16.13     0.1214
rxn001684       train       70.28      47.51      22.77     0.1564
rxn001685       train       54.52      46.81       7.71     0.1503
rxn001686       val         11.63      21.34       9.71     0.1221
rxn001687       train       11.65       9.00       2.65     0.1731
rxn001688       train       19.85      24.13       4.28     0.2597
rxn001689       train       58.63      59.42       0.80     0.2456
rxn001690       val         62.76      47.18      15.57     0.4143
rxn001691       train        3.11      26.90      23.79     0.0622
rxn001692       val         22.85      45.37      22.52     0.6632
rxn001693       val         24.89      24.18       0.71     0.2370
rxn001694       train       72.57      56.42      16.15     0.3614
rxn001695       train       47.58      37.49      10.09     0.3366
rxn001696       train       35.54      33.37       2.17     0.1234
rxn001697       train       47.32      44.72       2.60     0.3689
rxn001698       train       18.02      53.97      35.95     0.3423
rxn001699       train       19.41      57.20      37.79     0.3080
rxn001700       train       20.86      42.65      21.79     0.1294
rxn001701       train       93.60      57.16      36.44     0.2780
rxn001702       train       41.13      38.42       2.71     0.1172
rxn001703       train       46.98      36.68      10.30     0.1032
rxn001704       train       42.32      22.25      20.07     0.2068
rxn001705       val         37.31      31.15       6.16     0.2931
rxn001706       train       47.09      53.31       6.22     0.3258
rxn001707       val         58.52      59.37       0.85     0.3086
rxn001708       train       66.72      51.75      14.97     0.1569
rxn001709       train        1.35      20.47      19.12     0.0543
rxn001710       train       11.89      36.60      24.71     0.2868
rxn001711       train       31.89       8.62      23.27     0.1958
rxn001712       train       65.19      30.92      34.26     0.2190
rxn001713       train       89.74      61.12      28.62     0.1681
rxn001714       train       44.68      40.63       4.04     0.3875
rxn001715       train       63.96      68.63       4.67     0.3139
rxn001716       val         58.44      54.86       3.58     0.3941
rxn001717       val         23.09      52.61      29.52     0.2186
rxn001718       train       40.89      38.01       2.88     0.1829
rxn001719       train        7.64      18.65      11.01     0.1020
rxn001720       train       36.29      60.59      24.30     0.3863
rxn001721       train       62.23      54.11       8.12     0.1589
rxn001722       train       49.86      47.89       1.97     0.1819
rxn001723       train       91.64      52.34      39.29     0.1377
rxn001724       train       77.08      47.77      29.31     0.2832
rxn001725       train       43.09      46.64       3.55     0.1914
rxn001726       train       24.77      17.14       7.63     0.1986
rxn001727       train       31.97      34.72       2.75     0.1194
rxn001728       train       19.49      32.34      12.85     0.1523
rxn001729       train       29.94      55.62      25.68     0.1154
rxn001730       train       58.77      45.51      13.26     0.1461
rxn001731       train       56.17      35.55      20.62     0.1130
rxn001732       train       42.70      52.22       9.52     0.0866
rxn001733       val         64.98      40.84      24.14     0.2487
rxn001734       train       51.82      48.23       3.59     0.3996
rxn001735       train       51.96      35.92      16.04     0.2615
rxn001736       train       23.57      42.91      19.34     0.2244
rxn001737       val         16.35      21.01       4.66     0.1395
rxn001738       train        8.81       0.05       8.76     0.1510
rxn001739       train       74.00      47.71      26.29     0.2763
rxn001740       train       61.14      61.73       0.59     0.2510
rxn001741       train        7.80      12.99       5.19     0.1217
rxn001742       train       44.39      43.73       0.66     0.4431
rxn001743       train       40.93      51.01      10.08     0.1050
rxn001744       train       31.13      49.52      18.39     0.1390
rxn001745       train       29.05      24.08       4.97     0.0762
rxn001746       train       45.73      57.45      11.72     0.2611
rxn001747       train       50.44      37.26      13.18     0.2617
rxn001748       train        4.00      42.78      38.78     0.2257
rxn001749       train       57.51      39.45      18.07     0.4217
rxn001750       train       53.09      48.14       4.96     0.2221
rxn001751       train       59.03      53.46       5.57     0.2608
rxn001752       train       52.37      61.77       9.40     0.2489
rxn001753       train       32.06      31.23       0.82     0.2829
rxn001754       train       29.26      45.00      15.73     0.1796
rxn001755       train       60.22      55.23       5.00     0.2168
rxn001756       train        7.78      39.99      32.21     0.3373
rxn001757       train       33.61      27.70       5.92     0.1103
rxn001758       train       44.37      43.70       0.67     0.4489
rxn001759       train       26.47      41.18      14.71     0.1513
rxn001760       train       41.30      45.44       4.14     0.2472
rxn001761       train       34.63      34.56       0.07     0.1596
rxn001762       train       41.76      43.48       1.72     0.2954
rxn001763       train       47.72      60.91      13.19     0.4544
rxn001764       train       59.42      38.08      21.34     0.4299
rxn001765       train       68.35      57.50      10.85     0.2713
rxn001766       train       78.12      60.52      17.60     0.2048
rxn001767       val         89.43      56.04      33.39     0.2734
rxn001768       train       46.70      48.92       2.22     0.0869
rxn001769       train       43.83      53.99      10.16     0.3303
rxn001770       train       43.13      21.26      21.87     0.1968
rxn001771       train       77.41      53.45      23.96     0.2501
rxn001772       train       63.40      44.37      19.02     0.2459
rxn001773       train       38.09      28.76       9.33     0.2501
rxn001774       train       10.69      28.29      17.60     0.2713
rxn001775       train       55.31      48.33       6.98     0.2053
rxn001776       train       56.66      48.79       7.88     0.0958
rxn001777       train        5.30      11.74       6.44     0.2320
rxn001778       train       46.51      22.95      23.57     0.3784
rxn001779       val         48.46      57.93       9.47     0.1939
rxn001780       train       54.85      43.24      11.60     0.2894
rxn001781       train        8.28      12.19       3.91     0.2299
rxn001782       train       92.87      67.83      25.05     0.4239
rxn001783       train       53.51      56.70       3.19     0.0970
rxn001784       train       34.78      62.22      27.45     0.1119
rxn001785       train       24.01      31.16       7.16     0.1436
rxn001786       val         67.87      68.58       0.71     0.2125
rxn001787       train       59.31      43.45      15.86     0.1847
rxn001788       train       49.37      54.57       5.20     0.0985
rxn001789       train       28.12      29.47       1.34     0.1596
rxn001790       train       68.03      70.37       2.34     0.1715
rxn001791       train       34.02      63.54      29.52     0.1294
rxn001792       train       23.04      18.64       4.40     0.1739
rxn001793       train       47.73      38.39       9.33     0.1715
rxn001794       train       87.25      56.41      30.85     0.1307
rxn001795       train       45.04      33.92      11.12     0.1140
rxn001796       train       15.66      23.76       8.10     0.0934
rxn001797       train       37.26      41.84       4.58     0.1123
rxn001798       train       76.01      47.99      28.01     0.1426
rxn001799       train       69.62      57.37      12.25     0.2522
rxn001800       train       41.04      35.83       5.21     0.2258
rxn001801       val         15.68      40.07      24.40     0.2300
rxn001802       train       24.80      29.35       4.55     0.1757
rxn001803       train       48.92      30.89      18.03     0.2669
rxn001804       train       40.96      42.40       1.44     0.1179
rxn001805       train       11.73      14.93       3.20     0.1212
rxn001806       train        0.93      19.24      18.31     0.0686
rxn001807       train       52.94      54.43       1.48     0.2078
rxn001808       train       59.02      41.21      17.80     0.1965
rxn001809       train       67.67      55.40      12.27     0.3275
rxn001810       train        5.05      25.52      20.47     0.0918
rxn001811       train       47.46      52.43       4.97     0.2348
rxn001812       train       27.38      23.30       4.08     0.0686
rxn001813       train       30.53      48.79      18.25     0.2513
rxn001814       train       71.77      45.27      26.50     0.2153
rxn001815       train       36.13      50.17      14.04     0.1948
rxn001816       train       13.68      42.59      28.91     0.1811
rxn001817       train       29.54      38.01       8.48     0.2759
rxn001818       train       61.69      40.94      20.75     0.2057
rxn001819       train       76.67      55.63      21.04     0.4475
rxn001820       train       50.72      49.18       1.55     0.3118
rxn001821       train       18.16      14.93       3.24     0.2704
rxn001822       train       22.69      44.79      22.11     0.1793
rxn001823       train       44.15      57.14      12.98     0.2842
rxn001824       train       43.12      55.68      12.55     0.2854
rxn001825       train       72.16      51.59      20.57     0.4886
rxn001826       train       42.20      21.53      20.67     0.2241
rxn001827       train       76.35      43.31      33.04     0.2126
rxn001828       train       17.72      30.08      12.35     0.5897
rxn001829       train       76.74      61.28      15.46     0.3250
rxn001830       train       22.59      38.99      16.40     0.1283
rxn001831       train       82.45      64.88      17.58     0.2043
rxn001832       train       24.25      53.76      29.51     0.4177
rxn001833       train       52.98      63.77      10.79     0.1936
rxn001834       train       19.08      31.18      12.10     0.1840
rxn001835       train       22.19      53.15      30.95     0.3014
rxn001836       train       11.68      35.18      23.50     0.3190
rxn001837       train       79.71      58.43      21.28     0.2250
rxn001838       train       17.84      33.66      15.82     0.1308
rxn001839       train       86.53      63.05      23.47     0.2835
rxn001840       train       46.79      41.03       5.75     0.1900
rxn001841       train       11.97      32.33      20.36     0.1597
rxn001842       train       82.48      59.56      22.92     0.1953
rxn001843       train        8.33      34.85      26.52     0.1680
rxn001844       train       79.36      53.85      25.51     0.2223
rxn001845       train       27.44      50.68      23.24     0.1398
rxn001846       train       50.64      51.54       0.90     0.2033
rxn001847       val         49.58      52.86       3.28     0.1408
rxn001848       train       48.63      53.46       4.84     0.1106
rxn001849       train       37.10      55.53      18.43     0.1195
rxn001850       train       48.18      54.90       6.72     0.2809
rxn001851       train       56.78      48.51       8.27     0.2941
rxn001852       train       37.65      35.32       2.33     0.1615
rxn001853       train       59.02      54.39       4.63     0.2718
rxn001854       train       42.28      20.96      21.32     0.2384
rxn001855       train        9.73      19.93      10.20     0.1406
rxn001856       train       71.53      42.78      28.75     0.1450
rxn001857       train       26.38      25.90       0.48     0.2395
rxn001858       train       33.28      27.32       5.96     0.1014
rxn001859       train        8.65      20.14      11.49     0.1042
rxn001860       train       51.67      38.26      13.41     0.1386
rxn001861       train        6.57      20.52      13.95     0.2590
rxn001862       train       39.10      41.01       1.91     0.1285
rxn001863       train       81.91      53.97      27.94     0.2938
rxn001864       train       49.39      41.03       8.37     0.1731
rxn001865       train       16.35      33.05      16.69     0.2483
rxn001866       train       29.80      29.44       0.36     0.1347
rxn001867       train       51.63      34.13      17.50     0.3279
rxn001868       train       11.10      22.93      11.83     0.1088
rxn001869       train       39.25      32.86       6.39     0.1869
rxn001870       train       52.00      38.53      13.47     0.2563
rxn001871       train        2.25      32.95      30.69     0.1160
rxn001872       train       85.41      61.21      24.20     0.1840
rxn001873       train       61.11      39.05      22.06     0.1754
rxn001874       train       46.77      43.84       2.93     0.1606
rxn001875       train       41.93      51.83       9.89     0.2652
rxn001876       train       10.65      34.59      23.95     0.2530
rxn001877       val          5.29      16.91      11.63     0.0813
rxn001878       train       39.14      42.04       2.90     0.1139
rxn001879       val         39.53      28.56      10.97     0.1609
rxn001880       train       30.37      58.29      27.92     0.3929
rxn001881       train       53.83      26.56      27.27     0.2593
rxn001882       train        4.87      13.67       8.80     0.0752
rxn001883       train       39.60      39.99       0.39     0.2086
rxn001884       train       16.59      50.33      33.73     0.2393
rxn001885       train       49.46      33.44      16.02     0.2641
rxn001886       train       20.97      16.96       4.00     0.1030
rxn001887       train        8.71      25.36      16.65     0.0570
rxn001888       val         65.83      53.27      12.56     0.2788
rxn001889       train       15.85      35.95      20.11     0.2203
rxn001890       train       35.87      37.26       1.39     0.2364
rxn001891       train       27.27      16.35      10.93     0.1823
rxn001892       train       69.34      57.55      11.79     0.1778
rxn001893       train       72.87      40.62      32.25     0.2030
rxn001894       train        3.99      20.91      16.92     0.0510
rxn001895       train       48.01      48.52       0.51     0.2251
rxn001896       train       30.75      22.81       7.95     0.1067
rxn001897       train       22.21      50.98      28.77     0.4836
rxn001898       train       29.30      46.00      16.71     0.1241
rxn001899       train       47.41      48.55       1.14     0.3355
rxn001900       train       24.62      28.55       3.93     0.1867
rxn001901       train       59.02      56.48       2.54     0.2740
rxn001902       train       27.38      27.39       0.01     0.1696
rxn001903       train       30.72      32.34       1.62     0.2458
rxn001904       val         70.27      59.06      11.22     0.3641
rxn001905       train        7.30      31.99      24.69     0.2389
rxn001906       train       30.81      47.03      16.22     0.7334
rxn001907       train       56.83      28.61      28.21     0.1903
rxn001908       train       74.36      63.41      10.95     0.1606
rxn001909       val         25.29      38.10      12.81     0.1258
rxn001910       train        9.82      19.50       9.68     0.0789
rxn001911       val         20.19      27.41       7.21     0.1193
rxn001912       train       96.27      66.26      30.01     0.1879
rxn001913       train        5.09      30.81      25.72     0.1514
rxn001914       train       68.69      69.06       0.37     0.3571
rxn001915       val         90.77      66.84      23.93     0.2241
rxn001916       train       36.23      31.28       4.95     0.2250
rxn001917       train       61.64      48.96      12.68     0.1446
rxn001918       train       39.25      41.37       2.13     0.1611
rxn001919       train       75.24      45.85      29.39     0.1656
rxn001920       train        7.90      18.20      10.29     0.0738
rxn001921       train       57.60      47.97       9.63     0.0856
rxn001922       train       26.43      24.26       2.16     0.2379
rxn001923       train       49.23      57.19       7.95     0.1540
rxn001924       train       18.45      40.48      22.02     0.2149
rxn001925       train        5.51      21.88      16.37     0.1624
rxn001926       train       44.86      47.37       2.51     0.1753
rxn001927       train       23.14      43.97      20.82     0.2036
rxn001928       train       90.39      53.72      36.67     0.2433
rxn001929       train       26.92      35.90       8.98     0.0763
rxn001930       train       64.79      57.88       6.91     0.1433
rxn001931       train       41.88      14.90      26.97     0.1609
rxn001932       train       52.56      36.55      16.01     0.1796
rxn001933       train       20.62      27.43       6.81     0.1140
rxn001934       train        4.93      22.33      17.40     0.0776
rxn001935       train       73.15      67.54       5.61     0.2374
rxn001936       train       22.34      26.51       4.18     0.0855
rxn001937       train        4.45      27.27      22.82     0.1693
rxn001938       train        8.98      18.80       9.82     0.1026
rxn001939       train        4.81      29.23      24.42     0.0936
rxn001940       train       68.55      62.79       5.76     0.2278
rxn001941       val          2.54      23.82      21.28     0.1574
rxn001942       train        3.00      20.95      17.95     0.0661
rxn001943       train        7.77      24.32      16.55     0.1542
rxn001944       val         22.59      35.71      13.13     0.1258
rxn001945       train        1.37      17.48      16.11     0.1242
rxn001946       val         54.73      31.55      23.18     0.1434
rxn001947       train       35.33      33.81       1.52     0.2200
rxn001948       train       31.56      28.35       3.21     0.2029
rxn001949       train       10.92      24.09      13.17     0.0701
rxn001950       train       68.59      64.42       4.16     0.2224
rxn001951       train       98.06      67.85      30.20     0.2276
rxn001952       train       27.86      62.54      34.68     0.2355
rxn001953       train        8.35      23.70      15.35     0.0576
rxn001954       train       15.44      27.23      11.79     0.0837
rxn001955       train       40.05      32.68       7.37     0.0753
rxn001956       train       65.69      57.74       7.95     0.2295
rxn001957       train        8.26      29.18      20.92     0.0971
rxn001958       val         33.21      43.19       9.98     0.2135
rxn001959       train       53.18      44.40       8.78     0.1849
rxn001960       val         68.27      41.82      26.44     0.2044
rxn001961       train        9.04      31.24      22.21     0.2483
rxn001962       val         27.86      34.99       7.13     0.1287
rxn001963       val          1.62      16.84      15.22     0.1175
rxn001964       train       45.41      28.75      16.66     0.2506
rxn001965       train       12.63      12.52       0.12     0.1117
rxn001966       train       73.03      53.66      19.37     0.1485
rxn001967       train       38.76      18.95      19.81     0.1339
rxn001968       val        110.60      57.15      53.45     0.2796
rxn001969       train       44.87      17.28      27.59     0.1563
rxn001970       train       54.48      28.98      25.50     0.2327
rxn001971       train        1.36       0.40       0.95     0.3118
rxn001972       train       44.60      49.03       4.44     0.2237
rxn001973       val          3.65      13.97      10.32     0.1292
rxn001974       train       27.26      34.17       6.90     0.2024
rxn001975       train        0.72      11.21      10.49     0.1464
rxn001976       val         66.08      48.42      17.66     0.1584
rxn001977       train       46.45      46.60       0.15     0.1840
rxn001978       train       58.26      52.03       6.22     0.1189
rxn001979       train       77.19      48.92      28.26     0.0991
rxn001980       val         39.89      21.41      18.48     0.1036
rxn001981       train       69.03      53.31      15.72     0.2426
rxn001982       train       48.47      31.23      17.24     0.1381
rxn001983       train       57.97      50.57       7.40     0.0903
rxn001984       train       39.99      36.63       3.36     0.1804
rxn001985       train       11.94      20.06       8.12     0.1025
rxn001986       train       69.65      56.07      13.58     0.2931
rxn001987       train       25.95      31.99       6.03     0.1629
rxn001988       train       78.92      38.68      40.24     0.1607
rxn001989       train       74.41      60.87      13.54     0.2844
rxn001990       train       54.42      59.52       5.10     0.1243
rxn001991       val         81.28      40.23      41.05     0.1055
rxn001992       train       73.04      46.67      26.37     0.2981
rxn001993       train       10.04      21.17      11.13     0.1060
rxn001994       train       74.53      57.88      16.66     0.3094
rxn001995       train       66.81      46.39      20.42     0.1762
rxn001996       train       72.56      65.96       6.60     0.3391
rxn001997       train       36.81      35.50       1.31     0.1160
rxn001998       train       88.01      65.10      22.91     0.2750
rxn001999       train       59.51      54.76       4.75     0.2923
rxn002000       train       42.89      30.97      11.92     0.1947
rxn002001       train       25.54      19.40       6.14     0.1133
rxn002002       train       40.35      33.86       6.48     0.2793
rxn002003       train        1.41       9.10       7.69     0.0986
rxn002004       train       11.48      14.68       3.19     0.0870
rxn002005       train       42.21      20.36      21.85     0.2725
rxn002006       train       31.02      35.80       4.78     0.2516
rxn002007       train       28.26      45.18      16.92     0.3018
rxn002008       train       45.12      37.09       8.03     0.1319
rxn002009       train       30.67      27.57       3.10     0.0652
rxn002010       train        6.49      12.09       5.60     0.1182
rxn002011       train       45.89      54.80       8.91     0.1308
rxn002012       train       82.43      59.45      22.98     0.1633
rxn002013       train       24.09      17.47       6.63     0.1418
rxn002014       train       90.65      58.08      32.57     0.1899
rxn002015       train       61.17      38.86      22.31     0.1498
rxn002016       train       37.08      42.67       5.59     0.1409
rxn002017       train       11.53      22.17      10.64     0.0989
rxn002018       train       56.89      42.39      14.50     0.3008
rxn002019       train       40.72      27.78      12.93     0.0627
rxn002020       train       29.22      29.95       0.73     0.0903
rxn002021       train       29.25      25.36       3.90     0.0718
rxn002022       train       26.35      33.62       7.27     0.1266
rxn002023       val         53.52      55.68       2.16     0.3923
rxn002024       train       64.66      47.71      16.95     0.1396
rxn002025       train        7.43      19.55      12.12     0.2939
rxn002026       train       17.88      34.91      17.04     0.1376
rxn002027       train        7.44      19.69      12.26     0.2983
rxn002028       train       34.62      18.33      16.28     0.2295
rxn002029       train       71.04      64.05       7.00     0.1859
rxn002030       train       35.75      63.31      27.56     0.2636
rxn002031       train       36.38      64.00      27.61     0.2897
rxn002032       train       50.99      47.80       3.19     0.1091
